_id,created_at,id,id_str,text,source,truncated,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,user.id,user.id_str,user.name,user.screen_name,user.location,user.url,user.description,user.translator_type,user.protected,user.verified,user.followers_count,user.friends_count,user.listed_count,user.favourites_count,user.statuses_count,user.created_at,user.utc_offset,user.time_zone,user.geo_enabled,user.lang,user.contributors_enabled,user.is_translator,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.profile_image_url,user.profile_image_url_https,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,geo,coordinates,place,contributors,is_quote_status,quote_count,reply_count,retweet_count,favorite_count,entities.hashtags,entities.urls,entities.user_mentions,entities.symbols,favorited,retweeted,possibly_sensitive,filter_level,lang,timestamp_ms
5f58a593c08cf337fbd6120a,Wed Sep 09 09:51:31 +0000 2020,1303632115699978240,1303632115699978240,"RT @theipaper: The rise in cases doesn't mean a second wave is inevitable - but new measures might be needed to stave it off. https://t.co/…","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",false,null,null,null,null,null,385494489,385494489,EVΛNTHEΛ ISΛBELLE,EvantheaIsabell,"BIRMINGHAM, UK",http://www.backstage.com/u/EVANTHEAISABELLE,⋆ACTOR ⋆Represented by @REDTalentMgt⋆ Contact: INFO@REDTALENTMANAGEMENT.COM⋆,none,false,false,314,1276,1,1474,1339,Wed Oct 05 16:08:05 +0000 2011,null,null,false,null,false,false,FFFFFF,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,false,EBAA1E,B8AFB0,DB6464,2E0D1B,true,http://pbs.twimg.com/profile_images/1264836794006323200/sXPBMOtw_normal.jpg,https://pbs.twimg.com/profile_images/1264836794006323200/sXPBMOtw_normal.jpg,false,false,null,null,null,null,null,null,null,false,0,0,0,0,[],[],"[{""screen_name"":""theipaper"",""name"":""i newspaper"",""id"":205770556,""id_str"":""205770556"",""indices"":[3,13]}]",[],false,false,,low,en,1599645091353
5f58a593c08cf337fbd6120c,Wed Sep 09 09:51:31 +0000 2020,1303632115859443712,1303632115859443712,"RT @ToryFibs: UK Coronavirus in Schools

• 357 Schools infected
• 23 Schools with multiple infections
• 82 Teachers infected 
• 370 Pupils…","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",false,null,null,null,null,null,105410633,105410633,ً,callumtwalker,"London, UK",http://hurtpapi.tumblr.com,A day in the life of a shameless person | IG: callumtwalker | AMOSC: callumtwalkerr,regular,false,false,4107,684,14,59338,51152,Sat Jan 16 07:49:42 +0000 2010,null,null,true,null,false,false,FFFFFF,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,false,ABB8C2,FFFFFF,F0F0F0,000000,false,http://pbs.twimg.com/profile_images/1295345243919917063/d7QEPQtV_normal.jpg,https://pbs.twimg.com/profile_images/1295345243919917063/d7QEPQtV_normal.jpg,false,false,null,null,null,null,null,null,null,false,0,0,0,0,[],[],"[{""screen_name"":""ToryFibs"",""name"":""Tory Fibs"",""id"":168090600,""id_str"":""168090600"",""indices"":[3,12]}]",[],false,false,,low,en,1599645091391
5f58a593c08cf337fbd6120e,Wed Sep 09 09:51:31 +0000 2020,1303632115825737734,1303632115825737734,"RT @KanganaTeam: There is no illegal construction in my house, also government has banned any demolitions in Covid till September 30, Bully…","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",false,null,null,null,null,null,738310327629185024,738310327629185024,GAURAV KUMAR,gauravkumar1809,null,null,null,none,false,false,229,747,1,12649,5119,Thu Jun 02 10:04:34 +0000 2016,null,null,false,null,false,false,F5F8FA,false,false,false,1DA1F2,C0DEED,DDEEF6,333333,true,http://pbs.twimg.com/profile_images/738312737693007872/PBqMIYve_normal.jpg,https://pbs.twimg.com/profile_images/738312737693007872/PBqMIYve_normal.jpg,true,false,null,null,null,null,null,null,null,false,0,0,0,0,[],[],"[{""screen_name"":""KanganaTeam"",""name"":""Kangana Ranaut"",""id"":3946905252,""id_str"":""3946905252"",""indices"":[3,15]}]",[],false,false,,low,en,1599645091383
5f58a593c08cf337fbd61210,Wed Sep 09 09:51:31 +0000 2020,1303632116060688384,1303632116060688384,RT @drew2wavy: Me on my way to the link up knowing I’m safe from the virus https://t.co/NeADMXR3A5,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",false,null,null,null,null,null,389607430,389607430,Jay R,JayMunya,United Kingdom,null,Renaissance man.📍@blkgridhq,none,false,false,872,838,6,34194,16089,Wed Oct 12 18:13:35 +0000 2011,null,null,true,null,false,false,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,true,0084B4,000000,DDEEF6,333333,true,http://pbs.twimg.com/profile_images/1293618228061712384/Ptkp1tps_normal.jpg,https://pbs.twimg.com/profile_images/1293618228061712384/Ptkp1tps_normal.jpg,false,false,null,null,null,null,null,null,null,true,0,0,0,0,[],[],"[{""screen_name"":""drew2wavy"",""name"":""Drew🎒"",""id"":929096642640347100,""id_str"":""929096642640347136"",""indices"":[3,13]}]",[],false,false,false,low,en,1599645091439
5f58a593c08cf337fbd61212,Wed Sep 09 09:51:31 +0000 2020,1303632116039790594,1303632116039790594,"RT @Seba_Terry: We were looking for a cure for the coronavirus but we got infected!🦠
(Full video at https://t.co/fsbmJEzx12 or https://t.co…","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",false,null,null,null,null,null,1121115430985322497,1121115430985322497,bigdaddyy👑,exxcplict,verse~houston tx ,http://onlyfans.com/exxcplict,🔞18+ ONLY🔞,none,false,false,388,704,0,32013,26544,Wed Apr 24 18:15:22 +0000 2019,null,null,false,null,false,false,F5F8FA,false,false,false,1DA1F2,C0DEED,DDEEF6,333333,true,http://pbs.twimg.com/profile_images/1297830113694883846/JSpLmxEK_normal.jpg,https://pbs.twimg.com/profile_images/1297830113694883846/JSpLmxEK_normal.jpg,true,false,null,null,null,null,null,null,null,false,0,0,0,0,[],"[{""url"":""https://t.co/fsbmJEzx12"",""expanded_url"":""http://Onlyfans.com/SebaTerry"",""display_url"":""Onlyfans.com/SebaTerry"",""indices"":[100,123]}]","[{""screen_name"":""Seba_Terry"",""name"":""Seba Terry"",""id"":368479859,""id_str"":""368479859"",""indices"":[3,14]}]",[],false,false,true,low,en,1599645091434
5f58a593c08cf337fbd61214,Wed Sep 09 09:51:31 +0000 2020,1303632116081741824,1303632116081741824,"RT @Anna_Soubry: Listening to #MattHancock on #Today. Did I hear him right?  
Did he really say #COVID19 test labs can’t cope because too m…","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",false,null,null,null,null,null,363210133,363210133,Spenno ⭐️⭐️⭐️⭐️⭐️⭐️,spenno7,null,null,null,none,false,false,66,911,2,11456,7589,Sat Aug 27 18:22:05 +0000 2011,null,null,false,null,false,false,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,false,1DA1F2,C0DEED,DDEEF6,333333,true,http://pbs.twimg.com/profile_images/1083732830230859777/_vOoZ630_normal.jpg,https://pbs.twimg.com/profile_images/1083732830230859777/_vOoZ630_normal.jpg,true,false,null,null,null,null,null,null,null,false,0,0,0,0,"[{""text"":""MattHancock"",""indices"":[30,42]},{""text"":""Today"",""indices"":[46,52]},{""text"":""COVID19"",""indices"":[96,104]}]",[],"[{""screen_name"":""Anna_Soubry"",""name"":""Anna Soubry"",""id"":326184301,""id_str"":""326184301"",""indices"":[3,15]}]",[],false,false,,low,en,1599645091444
5f58a593c08cf337fbd61216,Wed Sep 09 09:51:31 +0000 2020,1303632116287234053,1303632116287234053,RT @StevenBeschloss: Is there anyone who doubts Trump is less inclined to do anything to stem COVID-19 because it disproportionately affect…,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",false,null,null,null,null,null,844618647721127936,844618647721127936,Karen Shuter,KarenShuter1,null,null,Are we there yet?,none,false,false,3767,4993,6,423225,112589,Wed Mar 22 18:35:52 +0000 2017,null,null,false,null,false,false,F5F8FA,false,false,false,1DA1F2,C0DEED,DDEEF6,333333,true,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,true,false,null,null,null,null,null,null,null,false,0,0,0,0,[],[],"[{""screen_name"":""StevenBeschloss"",""name"":""Steven Beschloss"",""id"":81741855,""id_str"":""81741855"",""indices"":[3,19]}]",[],false,false,,low,en,1599645091493
5f58a593c08cf337fbd61218,Wed Sep 09 09:51:31 +0000 2020,1303632116467474433,1303632116467474433,"RT @zev_dr: (PDF) Hydroxychloroquine is Effective and Safe for the Treatment of COVID-19, and May be Universally Effective When Used Early…","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",false,null,null,null,null,null,1081735787744354304,1081735787744354304,austruthseeker,austruthseeker,null,null,#FactsMatter #TheGreatAwakening  #Trump2020,none,false,false,2080,2704,2,13114,9399,Sun Jan 06 02:14:44 +0000 2019,null,null,false,null,false,false,F5F8FA,false,false,false,1DA1F2,C0DEED,DDEEF6,333333,true,http://pbs.twimg.com/profile_images/1081736253224046592/gFR7QqZ__normal.jpg,https://pbs.twimg.com/profile_images/1081736253224046592/gFR7QqZ__normal.jpg,true,false,null,null,null,null,null,null,null,false,0,0,0,0,[],[],"[{""screen_name"":""zev_dr"",""name"":""Dr. Zev Zelenko"",""id"":1247258339584684000,""id_str"":""1247258339584684032"",""indices"":[3,10]}]",[],false,false,,low,en,1599645091536
5f58a593c08cf337fbd6121a,Wed Sep 09 09:51:31 +0000 2020,1303632116694093824,1303632116694093824,"RT @ABecenti: Navajo Nation has reported 0 COVID-19 cases! Yes, that’s 0 cases! The first time since March that we have not had a COVId-19…","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",false,null,null,null,null,null,4894229086,4894229086,lili g,xLi27NYC,"Boca Raton, FL",null,"24 ♉️ FAU Alumna 🎓 Harlem, NY IG - @bgLili27",none,false,false,520,464,5,34707,106716,Wed Feb 10 06:05:05 +0000 2016,null,null,true,null,false,false,F5F8FA,false,false,false,1DA1F2,C0DEED,DDEEF6,333333,true,http://pbs.twimg.com/profile_images/1285027308416491522/RfXHUY0__normal.jpg,https://pbs.twimg.com/profile_images/1285027308416491522/RfXHUY0__normal.jpg,true,false,null,null,null,null,null,null,null,false,0,0,0,0,[],[],"[{""screen_name"":""ABecenti"",""name"":""Arlyssa Becenti🗞🖊"",""id"":3239191982,""id_str"":""3239191982"",""indices"":[3,12]}]",[],false,false,,low,en,1599645091590
5f58a593c08cf337fbd6121c,Wed Sep 09 09:51:31 +0000 2020,1303632116635201537,1303632116635201537,RT @JofraArcher: As Covid ease up 😌,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",false,null,null,null,null,null,1282669373006675968,1282669373006675968,TGU Tamil Game Universe,TamilTgu,null,null,Tamil NooB Gaming Channel /INDPENDENTS #TGU,none,false,false,0,4,0,12,58,Mon Jul 13 13:33:24 +0000 2020,null,null,false,null,false,false,F5F8FA,false,false,false,1DA1F2,C0DEED,DDEEF6,333333,true,http://pbs.twimg.com/profile_images/1282669542775246848/oFs_SXDY_normal.jpg,https://pbs.twimg.com/profile_images/1282669542775246848/oFs_SXDY_normal.jpg,true,false,null,null,null,null,null,null,null,true,0,0,0,0,[],[],"[{""screen_name"":""JofraArcher"",""name"":""Jofra Archer"",""id"":290153781,""id_str"":""290153781"",""indices"":[3,15]}]",[],false,false,,low,en,1599645091576
5f58a593c08cf337fbd6121e,Wed Sep 09 09:51:31 +0000 2020,1303632116631044096,1303632116631044096,"RT @FrustIndian: When Amit Shah was tested positive, Karma works in mysterious ways. https://t.co/I4PaXJXLLw","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",false,null,null,null,null,null,174244324,174244324,Pandey🇮🇳,hegde_talks,Dubai ,null,Soldiers! don’t give yourselves to brutes - men who despise you - enslave you - who regiment your lives - tell you what to do - what to think and what to feel!,none,false,false,213,877,1,73000,56616,Tue Aug 03 13:15:01 +0000 2010,null,null,true,null,false,false,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,false,0084B4,C0DEED,DDEEF6,333333,true,http://pbs.twimg.com/profile_images/1296353863012818944/6qkZMDJO_normal.jpg,https://pbs.twimg.com/profile_images/1296353863012818944/6qkZMDJO_normal.jpg,false,false,null,null,null,null,null,null,null,true,0,0,0,0,[],[],"[{""screen_name"":""FrustIndian"",""name"":""The Frustrated Indian"",""id"":794874013,""id_str"":""794874013"",""indices"":[3,15]}]",[],false,false,false,low,en,1599645091575
5f58a594c08cf337fbd61220,Wed Sep 09 09:51:31 +0000 2020,1303632116861808641,1303632116861808641,RT @LucasMcMemorial: Reminder that we have limited space in this years tournament due to covid restrictions. Now is the time to get your te…,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",false,null,null,null,null,null,243279409,243279409,Jessica McConnell,jessrmc,Toronto,null,"Sports/food/music/outdoors and most importantly, dog lover",none,false,false,56,72,0,86,58,Wed Jan 26 18:12:23 +0000 2011,null,null,true,null,false,false,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,false,91D2FA,000000,000000,000000,false,http://pbs.twimg.com/profile_images/1291495927295942656/gF0guRC4_normal.jpg,https://pbs.twimg.com/profile_images/1291495927295942656/gF0guRC4_normal.jpg,false,false,null,null,null,null,null,null,null,false,0,0,0,0,[],[],"[{""screen_name"":""LucasMcMemorial"",""name"":""McConnell Foundation"",""id"":2391716438,""id_str"":""2391716438"",""indices"":[3,19]}]",[],false,false,,low,en,1599645091630
5f58a594c08cf337fbd61222,Wed Sep 09 09:51:31 +0000 2020,1303632116995911680,1303632116995911680,"RT @KanganaTeam: There is no illegal construction in my house, also government has banned any demolitions in Covid till September 30, Bully…","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",false,null,null,null,null,null,2175300326,2175300326,Prasenjit Das,impdas_,"West Bengal, India",null,"Civil Engineer, FC Bayern Munich, A blind fan of Roger Federer & Brian Lara",none,false,false,13,570,0,4917,940,Tue Nov 05 03:59:31 +0000 2013,null,null,false,null,false,false,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,false,1B95E0,000000,000000,000000,false,http://pbs.twimg.com/profile_images/1235881797293985794/9t-ql8r8_normal.jpg,https://pbs.twimg.com/profile_images/1235881797293985794/9t-ql8r8_normal.jpg,false,false,null,null,null,null,null,null,null,false,0,0,0,0,[],[],"[{""screen_name"":""KanganaTeam"",""name"":""Kangana Ranaut"",""id"":3946905252,""id_str"":""3946905252"",""indices"":[3,15]}]",[],false,false,,low,en,1599645091662
5f58a594c08cf337fbd61224,Wed Sep 09 09:51:31 +0000 2020,1303632117176377344,1303632117176377344,With regards to the coronavirus in the UK which do you think should matter more? #coronavirusuk #economy #jobs… https://t.co/KyVoYgLpMw,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",true,null,null,null,null,null,863849562695487489,863849562695487489,Politics Polls,PoliticsPollss,null,null,We ask questions about British politics and current affairs by using the Twitter polls! 🇬🇧,none,false,false,3637,3459,10,3809,2435,Sun May 14 20:12:40 +0000 2017,null,null,true,null,false,false,F5F8FA,false,false,false,1DA1F2,C0DEED,DDEEF6,333333,true,http://pbs.twimg.com/profile_images/1227352986353045505/XzBvRgNx_normal.jpg,https://pbs.twimg.com/profile_images/1227352986353045505/XzBvRgNx_normal.jpg,true,false,null,null,null,null,null,null,null,false,0,0,0,0,"[{""text"":""coronavirusuk"",""indices"":[81,95]},{""text"":""economy"",""indices"":[96,104]},{""text"":""jobs"",""indices"":[105,110]}]","[{""url"":""https://t.co/KyVoYgLpMw"",""expanded_url"":""https://twitter.com/i/web/status/1303632117176377344"",""display_url"":""twitter.com/i/web/status/1…"",""indices"":[112,135]}]",[],[],false,false,,low,en,1599645091705
5f58a594c08cf337fbd61226,Wed Sep 09 09:51:31 +0000 2020,1303632117390217222,1303632117390217222,"RT @sudiepshri: Pre #Corona times
There were 8 AirBus/Boing flights between Raipur-Delhi
Roughly 1200 plus seats

Almost every flight runni…","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",false,null,null,null,null,null,1072661284330516480,1072661284330516480,Priyanka,Priyank58333179,"Bilaspur, India",null,"A dreamer,love to travel,foodie.......... Be happy and try to bring smile on all faces",none,false,false,73,39,0,5965,2199,Wed Dec 12 01:15:54 +0000 2018,null,null,false,null,false,false,F5F8FA,false,false,false,1DA1F2,C0DEED,DDEEF6,333333,true,http://pbs.twimg.com/profile_images/1300124312381267968/qFVny1Aa_normal.jpg,https://pbs.twimg.com/profile_images/1300124312381267968/qFVny1Aa_normal.jpg,true,false,null,null,null,null,null,null,null,false,0,0,0,0,"[{""text"":""Corona"",""indices"":[20,27]}]",[],"[{""screen_name"":""sudiepshri"",""name"":""Sudiep Shrivastava"",""id"":225744555,""id_str"":""225744555"",""indices"":[3,14]}]",[],false,false,,low,en,1599645091756
5f58a594c08cf337fbd61228,Wed Sep 09 09:51:31 +0000 2020,1303632117440471040,1303632117440471040,"RT @Echinanews: Light show was held Tuesday night on the City Wall of Xi’an, northwest China's Shaanxi Province to pay tribute to the front…","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",false,null,null,null,null,null,1261140233434746880,1261140233434746880,中国srilanka,HaoSrilanka,null,null,China Sri Lanka friendship,none,false,false,14,218,0,43,1041,Fri May 15 03:44:34 +0000 2020,null,null,false,null,false,false,F5F8FA,false,false,false,1DA1F2,C0DEED,DDEEF6,333333,true,http://pbs.twimg.com/profile_images/1261146661956567040/36jaYOgp_normal.jpg,https://pbs.twimg.com/profile_images/1261146661956567040/36jaYOgp_normal.jpg,true,false,null,null,null,null,null,null,null,false,0,0,0,0,[],[],"[{""screen_name"":""Echinanews"",""name"":""China News 中国新闻网"",""id"":338736117,""id_str"":""338736117"",""indices"":[3,14]}]",[],false,false,,low,en,1599645091768
5f58a594c08cf337fbd6122a,Wed Sep 09 09:51:31 +0000 2020,1303632117465710592,1303632117465710592,@axios Interesting that the BLM protests all actually slowed the spread though huh? https://t.co/jA7E2ZpiKW,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",false,1303629971848560641,1303629971848560641,800707492346925056,800707492346925056,axios,1271182669448122376,1271182669448122376,Da Redest Elefant,DaRedestElefant,null,null,Nothing to see here,none,false,false,3535,361,10,1343,1535,Thu Jun 11 20:49:19 +0000 2020,null,null,false,null,false,false,F5F8FA,false,false,false,1DA1F2,C0DEED,DDEEF6,333333,true,http://pbs.twimg.com/profile_images/1271183339135909897/eP2UvTEU_normal.jpg,https://pbs.twimg.com/profile_images/1271183339135909897/eP2UvTEU_normal.jpg,true,false,null,null,null,null,null,null,null,false,0,0,0,0,[],"[{""url"":""https://t.co/jA7E2ZpiKW"",""expanded_url"":""https://coloradosun.com/2020/06/30/police-protests-coronavirus-spread/"",""display_url"":""coloradosun.com/2020/06/30/pol…"",""indices"":[84,107]}]","[{""screen_name"":""axios"",""name"":""Axios"",""id"":800707492346925000,""id_str"":""800707492346925056"",""indices"":[0,6]}]",[],false,false,false,low,en,1599645091774
5f58a594c08cf337fbd6122c,Wed Sep 09 09:51:31 +0000 2020,1303632117641801729,1303632117641801729,"RT @pallavict: @sahiljoshii Amazing !

This is happening in a state which contributes to 25 % of Corona cases &amp; 38 % deaths of India with j…","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",false,null,null,null,null,null,1199961392,1199961392,Akanksha,Madkatyfever,null,null,null,none,false,false,118,329,0,20677,11980,Wed Feb 20 07:48:48 +0000 2013,null,null,false,null,false,false,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,false,1DA1F2,C0DEED,DDEEF6,333333,true,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,true,false,null,null,null,null,null,null,null,false,0,0,0,0,[],[],"[{""screen_name"":""pallavict"",""name"":""Pallavi"",""id"":2289824455,""id_str"":""2289824455"",""indices"":[3,13]},{""screen_name"":""sahiljoshii"",""name"":""Sahil Joshi"",""id"":107646921,""id_str"":""107646921"",""indices"":[15,27]}]",[],false,false,,low,en,1599645091816
5f58a594c08cf337fbd6122e,Wed Sep 09 09:51:31 +0000 2020,1303632117566451712,1303632117566451712,"RT @MikeHolden42: Dido Harding, head of the National Institute for Health Protection, will be outraged at this. She should have a word with…","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",false,null,null,null,null,null,38748384,38748384,Linda Enfield 🦉🇪🇺,LindaEnfield,Animal Farm/1984 aka UK,null,"IT nutter by day/lifetime student of photography by night.. lover of music, theatre, drama, sci fi and gin! Copyright always mine unless stated.",none,false,false,1036,3415,29,29294,7047,Fri May 08 23:28:53 +0000 2009,null,null,true,null,false,false,E8DDCB,http://abs.twimg.com/images/themes/theme4/bg.gif,https://abs.twimg.com/images/themes/theme4/bg.gif,true,880FA6,FFFFFF,0E1214,E026B5,true,http://pbs.twimg.com/profile_images/1268294474746265606/P6kFUnai_normal.jpg,https://pbs.twimg.com/profile_images/1268294474746265606/P6kFUnai_normal.jpg,false,false,null,null,null,null,null,null,null,false,0,0,0,0,[],[],"[{""screen_name"":""MikeHolden42"",""name"":""Mike Holden"",""id"":230714973,""id_str"":""230714973"",""indices"":[3,16]}]",[],false,false,,low,en,1599645091798
5f58a594c08cf337fbd61230,Wed Sep 09 09:51:31 +0000 2020,1303632117910261760,1303632117910261760,"RT @KashmiriPandit7: Priorities of Rogue Sena !!

COVID-19 patients are languishing across the state of Maharashtra but the state machinery…","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",false,null,null,null,null,null,1291197782624071680,1291197782624071680,Sinunair,Sinunair3,null,null,null,none,false,false,5,140,0,393,1214,Thu Aug 06 02:22:02 +0000 2020,null,null,false,null,false,false,F5F8FA,false,false,false,1DA1F2,C0DEED,DDEEF6,333333,true,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,true,false,null,null,null,null,null,null,null,false,0,0,0,0,[],[],"[{""screen_name"":""KashmiriPandit7"",""name"":""Kashmiri Pandit कश्मीरी पण्डित"",""id"":1158368590556323800,""id_str"":""1158368590556323846"",""indices"":[3,19]}]",[],false,false,,low,en,1599645091880
5f58a594c08cf337fbd61232,Wed Sep 09 09:51:31 +0000 2020,1303632117990002689,1303632117990002689,"RT @arnabofficial7: 1000 of Shiv Sena worker on Airport.

CORONA is a joke for Uddhav Thackeray government...

 #DeathOfDemocracy https://t…","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",false,null,null,null,null,null,1290601649849790466,1290601649849790466,Rashmi Rekha Rath,RashmiRekhaRat6,null,null,null,none,false,false,3,7,0,970,992,Tue Aug 04 10:53:27 +0000 2020,null,null,false,null,false,false,F5F8FA,false,false,false,1DA1F2,C0DEED,DDEEF6,333333,true,http://pbs.twimg.com/profile_images/1290602003895222273/6bkZhYGO_normal.jpg,https://pbs.twimg.com/profile_images/1290602003895222273/6bkZhYGO_normal.jpg,true,false,null,null,null,null,null,null,null,false,0,0,0,0,"[{""text"":""DeathOfDemocracy"",""indices"":[112,129]}]",[],"[{""screen_name"":""arnabofficial7"",""name"":""Arnab Goswami"",""id"":1064407129568636900,""id_str"":""1064407129568636928"",""indices"":[3,18]}]",[],false,false,,low,en,1599645091899
5f58a594c08cf337fbd61234,Wed Sep 09 09:51:31 +0000 2020,1303632118036271104,1303632118036271104,"RT @KanganaTeam: There is no illegal construction in my house, also government has banned any demolitions in Covid till September 30, Bully…","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",false,null,null,null,null,null,1185863209548427265,1185863209548427265,Balram Pal🇮🇳🚩🚩🏹,56Balrampal,Uzbekistan,https://m.facebook.com,"🚩जय श्री राम🚩
भारतीय जनता पार्टी केसमर्थक 
 🇮🇳 @narendramodi 🇮🇳  @myogiadityanath 🇮🇳 @AmitShah  @KapilMishra_IND🇮🇳@TheDeepak2020In
@Rajput_Ramesh",none,false,false,6544,7056,0,22902,13750,Sun Oct 20 10:20:07 +0000 2019,null,null,false,null,false,false,F5F8FA,false,false,false,1DA1F2,C0DEED,DDEEF6,333333,true,http://pbs.twimg.com/profile_images/1221403542155558912/wqIRaFgh_normal.jpg,https://pbs.twimg.com/profile_images/1221403542155558912/wqIRaFgh_normal.jpg,true,false,null,null,null,null,null,null,null,false,0,0,0,0,[],[],"[{""screen_name"":""KanganaTeam"",""name"":""Kangana Ranaut"",""id"":3946905252,""id_str"":""3946905252"",""indices"":[3,15]}]",[],false,false,,low,en,1599645091910
5f58a594c08cf337fbd61236,Wed Sep 09 09:51:31 +0000 2020,1303632118002655232,1303632118002655232,"My college is 2,200 students btw","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",false,null,null,null,null,null,701344467731746816,701344467731746816,George,GClutchh,"Essex, England ",http://twitch.tv/gclutch,sixteen | failed my gcses without even sitting the exam,none,false,false,707,353,8,53614,55504,Sun Feb 21 09:55:26 +0000 2016,null,null,true,null,false,false,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,false,1111BB,000000,000000,000000,false,http://pbs.twimg.com/profile_images/1292051458687475718/Rp4Hs6Wd_normal.jpg,https://pbs.twimg.com/profile_images/1292051458687475718/Rp4Hs6Wd_normal.jpg,false,false,null,null,null,null,null,null,null,true,0,0,0,0,[],[],[],[],false,false,,low,en,1599645091902
5f58a594c08cf337fbd61238,Wed Sep 09 09:51:31 +0000 2020,1303632118140948481,1303632118140948481,RT @RahulBh04099772: We all students wants to know the answer ...why in rajasthan u r going to take offline exams ? we all know the truth t…,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",false,null,null,null,null,null,1183073130639589383,1183073130639589383,Prateek jain,Prateek42804218,Alwar,null,"जय हिन्द  🚩🚩
Dreamer... Achiever...

RTs ≠ endorsement",none,false,false,144,61,0,11046,14877,Sat Oct 12 17:33:27 +0000 2019,null,null,false,null,false,false,F5F8FA,false,false,false,1DA1F2,C0DEED,DDEEF6,333333,true,http://pbs.twimg.com/profile_images/1295430670286610433/e5VXoQLY_normal.jpg,https://pbs.twimg.com/profile_images/1295430670286610433/e5VXoQLY_normal.jpg,true,false,null,null,null,null,null,null,null,false,0,0,0,0,[],[],"[{""screen_name"":""RahulBh04099772"",""name"":""@rahulzzkingdom"",""id"":1217693839508394000,""id_str"":""1217693839508393984"",""indices"":[3,19]}]",[],false,false,,low,en,1599645091935
