_id,created_at,id,id_str,text,source,truncated,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,user.id,user.id_str,user.name,user.screen_name,user.location,user.url,user.description,user.translator_type,user.protected,user.verified,user.followers_count,user.friends_count,user.listed_count,user.favourites_count,user.statuses_count,user.created_at,user.utc_offset,user.time_zone,user.geo_enabled,user.lang,user.contributors_enabled,user.is_translator,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,geo,coordinates,place,contributors,is_quote_status,extended_tweet.full_text,extended_tweet.display_text_range,extended_tweet.entities.hashtags,extended_tweet.entities.urls,extended_tweet.entities.user_mentions,extended_tweet.entities.symbols,quote_count,reply_count,retweet_count,favorite_count,entities.hashtags,entities.urls,entities.user_mentions,entities.symbols,favorited,retweeted,filter_level,lang,timestamp_ms
5f58a92d90b50f3efef7c95a,Wed Sep 09 10:06:49 +0000 2020,1303635965903159297,1303635965903159297,"RT @lRajThackeray: Addict actors are ready to buy it at double-triple rate because supply halted in corona times.

You know what I am talki…","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",false,null,null,null,null,null,1275767782068547587,1275767782068547587,Bidisha Roy,Bidisha51911719,"Siliguri, India",null,I love to study.,none,false,false,8,35,0,1348,748,Wed Jun 24 12:28:57 +0000 2020,null,null,false,null,false,false,F5F8FA,false,false,false,1DA1F2,C0DEED,DDEEF6,333333,true,http://pbs.twimg.com/profile_images/1301924145467281414/hwCo6sVM_normal.jpg,https://pbs.twimg.com/profile_images/1301924145467281414/hwCo6sVM_normal.jpg,https://pbs.twimg.com/profile_banners/1275767782068547587/1593030300,true,false,null,null,null,null,null,null,null,false,,,,,,,0,0,0,0,[],[],"[{""screen_name"":""lRajThackeray"",""name"":""Raj Thackeray"",""id"":1278239526746574800,""id_str"":""1278239526746574848"",""indices"":[3,17]}]",[],false,false,low,en,1599646009313
5f58a92d90b50f3efef7c95c,Wed Sep 09 10:06:49 +0000 2020,1303635965873975297,1303635965873975297,@LeoVaradkar Why have you banned flights to and from countries with better Covid figures . Europe open . North Kore… https://t.co/DH0bqf4c5h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",true,1303628020159258629,1303628020159258629,229466877,229466877,LeoVaradkar,242915272,242915272,ned black,nedblack,"Abu Dhabi, United Arab Emirates",http://www.neftighjs.ua,null,none,false,false,29,857,0,205,250,Tue Jan 25 22:02:56 +0000 2011,null,null,false,null,false,false,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,false,1DA1F2,C0DEED,DDEEF6,333333,true,http://pbs.twimg.com/profile_images/929056532825870338/ip0I--Aa_normal.jpg,https://pbs.twimg.com/profile_images/929056532825870338/ip0I--Aa_normal.jpg,https://pbs.twimg.com/profile_banners/242915272/1543607778,true,false,null,null,null,null,null,null,null,false,@LeoVaradkar Why have you banned flights to and from countries with better Covid figures . Europe open . North Korea Ireland closed. Why did you not re use green list as promised every two week. Are you Tanaiste or is it celebrity doctors,"[13,238]",[],[],"[{""screen_name"":""LeoVaradkar"",""name"":""Leo Varadkar"",""id"":229466877,""id_str"":""229466877"",""indices"":[0,12]}]",[],0,0,0,0,[],"[{""url"":""https://t.co/DH0bqf4c5h"",""expanded_url"":""https://twitter.com/i/web/status/1303635965873975297"",""display_url"":""twitter.com/i/web/status/1…"",""indices"":[117,140]}]","[{""screen_name"":""LeoVaradkar"",""name"":""Leo Varadkar"",""id"":229466877,""id_str"":""229466877"",""indices"":[0,12]}]",[],false,false,low,en,1599646009306
5f58a92d90b50f3efef7c95e,Wed Sep 09 10:06:49 +0000 2020,1303635966242906112,1303635966242906112,"RT @arnabofficial7: 1000 of Shiv Sena worker on Airport.

CORONA is a joke for Uddhav Thackeray government...

 #DeathOfDemocracy https://t…","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",false,null,null,null,null,null,1000733101427900417,1000733101427900417,Rajesh Ranjan,RajeshR52489680,null,null,null,none,false,false,8,53,0,307,301,Sun May 27 13:38:58 +0000 2018,null,null,false,null,false,false,F5F8FA,false,false,false,1DA1F2,C0DEED,DDEEF6,333333,true,http://pbs.twimg.com/profile_images/1253003968650846208/J4mnpM5t_normal.jpg,https://pbs.twimg.com/profile_images/1253003968650846208/J4mnpM5t_normal.jpg,,true,false,null,null,null,null,null,null,null,false,,,,,,,0,0,0,0,"[{""text"":""DeathOfDemocracy"",""indices"":[112,129]}]",[],"[{""screen_name"":""arnabofficial7"",""name"":""Arnab Goswami"",""id"":1064407129568636900,""id_str"":""1064407129568636928"",""indices"":[3,18]}]",[],false,false,low,en,1599646009394
5f58a92d90b50f3efef7c960,Wed Sep 09 10:06:49 +0000 2020,1303635966352076800,1303635966352076800,RT @Neoavatara: This is the definition of gaslighting.,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",false,null,null,null,null,null,881521214,881521214,Chris Parnell,RevChrisParnell,"Bishopville, SC",null,"He'll notice me... and I shall notice him.  We'll notice each other... (A.A. Milne)",none,false,false,41,142,1,5215,2871,Mon Oct 15 04:10:59 +0000 2012,null,null,false,null,false,false,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,false,1B95E0,000000,000000,000000,false,http://pbs.twimg.com/profile_images/1285579196174143490/oC8Vwbmn_normal.jpg,https://pbs.twimg.com/profile_images/1285579196174143490/oC8Vwbmn_normal.jpg,https://pbs.twimg.com/profile_banners/881521214/1595340939,false,false,null,null,null,null,null,null,null,true,,,,,,,0,0,0,0,[],[],"[{""screen_name"":""Neoavatara"",""name"":""Pradheep J. Shanker"",""id"":20729667,""id_str"":""20729667"",""indices"":[3,14]}]",[],false,false,low,en,1599646009420
5f58a92d90b50f3efef7c962,Wed Sep 09 10:06:49 +0000 2020,1303635966565863424,1303635966565863424,RT @HashTagCricket: COVID cases are rising every minute and the Maharashtra government has allowed Shiv Sena supporters to protest against…,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",false,null,null,null,null,null,937165978219175936,937165978219175936,Poonam Gandhi,poonam_gandhi,"Ranchi,Jharkhand",null,Fashion Designer,none,false,false,75,29,0,19322,10390,Sun Dec 03 03:45:55 +0000 2017,null,null,false,null,false,false,F5F8FA,false,false,false,1DA1F2,C0DEED,DDEEF6,333333,true,http://pbs.twimg.com/profile_images/1170983058507354112/Qb-8Y76y_normal.jpg,https://pbs.twimg.com/profile_images/1170983058507354112/Qb-8Y76y_normal.jpg,https://pbs.twimg.com/profile_banners/937165978219175936/1568019251,true,false,null,null,null,null,null,null,null,false,,,,,,,0,0,0,0,[],[],"[{""screen_name"":""HashTagCricket"",""name"":""Madhav Sharma"",""id"":46632633,""id_str"":""46632633"",""indices"":[3,18]}]",[],false,false,low,en,1599646009471
5f58a92d90b50f3efef7c964,Wed Sep 09 10:06:49 +0000 2020,1303635967161634817,1303635967161634817,"RT @ScottGarnham: How does #COVID know the difference between social gatherings and work gatherings, theatres and planes, dance companies a…","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",false,null,null,null,null,null,23776007,23776007,Neg,NegDupree,null,http://bit.ly/NegPodcasts,"Comedy writer, performer and part time egg chef.🍳
All enquiries - info@negdupree.com",none,false,true,12984,1035,34,28564,18849,Wed Mar 11 15:15:43 +0000 2009,null,null,true,null,false,false,022330,http://abs.twimg.com/images/themes/theme9/bg.gif,https://abs.twimg.com/images/themes/theme9/bg.gif,true,0084B4,FFFFFF,0B4591,FFFFFF,true,http://pbs.twimg.com/profile_images/1082623889476329473/6Ff3-rb4_normal.jpg,https://pbs.twimg.com/profile_images/1082623889476329473/6Ff3-rb4_normal.jpg,https://pbs.twimg.com/profile_banners/23776007/1570694363,false,false,null,null,null,null,null,null,null,false,,,,,,,0,0,0,0,"[{""text"":""COVID"",""indices"":[27,33]}]",[],"[{""screen_name"":""ScottGarnham"",""name"":""Scott Garnham"",""id"":8983052,""id_str"":""8983052"",""indices"":[3,16]}]",[],false,false,low,en,1599646009613
5f58a92d90b50f3efef7c966,Wed Sep 09 10:06:49 +0000 2020,1303635967564066817,1303635967564066817,I refuse!!!,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",false,null,null,null,null,null,1166479536621359104,1166479536621359104,Q-ffaji,QQffaji,null,null,"#SaveTheChildren
#EndEvil
Lived in lots of places, retired, jack of all trades - master of none!  Grateful, right now that I don't live in my birth country!",none,false,false,178,250,0,7189,3456,Tue Aug 27 22:36:27 +0000 2019,null,null,false,null,false,false,F5F8FA,false,false,false,1DA1F2,C0DEED,DDEEF6,333333,true,http://pbs.twimg.com/profile_images/1287320132839071745/sE2ylYto_normal.jpg,https://pbs.twimg.com/profile_images/1287320132839071745/sE2ylYto_normal.jpg,https://pbs.twimg.com/profile_banners/1166479536621359104/1599632465,true,false,null,null,null,null,null,null,null,true,,,,,,,0,0,0,0,[],[],[],[],false,false,low,en,1599646009709
5f58a92d90b50f3efef7c968,Wed Sep 09 10:06:49 +0000 2020,1303635967631384577,1303635967631384577,RT @AliquamScripto: Corona when it sees a group of 6+ together but they’re in school uniform  https://t.co/RdLxixK4Wr,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",false,null,null,null,null,null,378384671,378384671,A.,ahhlayna,null,null,♋️ | Admirer of the moon 🌙 ⠀ ⠀,none,false,false,2402,220,41,41376,111877,Fri Sep 23 03:26:27 +0000 2011,null,null,false,null,false,false,1A1B1F,http://abs.twimg.com/images/themes/theme9/bg.gif,https://abs.twimg.com/images/themes/theme9/bg.gif,false,2FC2EF,181A1E,252429,666666,true,http://pbs.twimg.com/profile_images/930181974274248704/6aZTcny5_normal.jpg,https://pbs.twimg.com/profile_images/930181974274248704/6aZTcny5_normal.jpg,https://pbs.twimg.com/profile_banners/378384671/1504182746,false,false,null,null,null,null,null,null,null,true,,,,,,,0,0,0,0,[],[],"[{""screen_name"":""AliquamScripto"",""name"":""Tiny Byte"",""id"":925436770866655200,""id_str"":""925436770866655232"",""indices"":[3,18]}]",[],false,false,low,en,1599646009725
5f58a92d90b50f3efef7c96a,Wed Sep 09 10:06:49 +0000 2020,1303635967752974337,1303635967752974337,"RT @MikeHudema: ""Stop giving power to people who don't believe in science.' ~Harrison Ford 

There is no time to wait, there is no planet B…","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",false,null,null,null,null,null,1124233034415386624,1124233034415386624,bouncing_phil,BouncingPhil,null,null,#Remain #Wasps #Gills,none,false,false,59,537,0,13468,8951,Fri May 03 08:43:37 +0000 2019,null,null,false,null,false,false,F5F8FA,false,false,false,1DA1F2,C0DEED,DDEEF6,333333,true,http://pbs.twimg.com/profile_images/1208346463488630784/jzEU4RpP_normal.jpg,https://pbs.twimg.com/profile_images/1208346463488630784/jzEU4RpP_normal.jpg,https://pbs.twimg.com/profile_banners/1124233034415386624/1590341564,true,false,null,null,null,null,null,null,null,false,,,,,,,0,0,0,0,[],[],"[{""screen_name"":""MikeHudema"",""name"":""Mike Hudema"",""id"":15088481,""id_str"":""15088481"",""indices"":[3,14]}]",[],false,false,low,en,1599646009754
5f58a92d90b50f3efef7c96c,Wed Sep 09 10:06:49 +0000 2020,1303635967853711360,1303635967853711360,"RT @KashmiriPandit7: Priorities of Rogue Sena !!

COVID-19 patients are languishing across the state of Maharashtra but the state machinery…","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",false,null,null,null,null,null,1146685970240065536,1146685970240065536,Gaurav Rathore,GauravR13144512,"Rajasthan, India",null,null,none,false,false,17,81,0,2924,1437,Thu Jul 04 07:43:34 +0000 2019,null,null,false,null,false,false,F5F8FA,false,false,false,1DA1F2,C0DEED,DDEEF6,333333,true,http://pbs.twimg.com/profile_images/1248437418987937793/BNfP4NYB_normal.jpg,https://pbs.twimg.com/profile_images/1248437418987937793/BNfP4NYB_normal.jpg,,true,false,null,null,null,null,null,null,null,false,,,,,,,0,0,0,0,[],[],"[{""screen_name"":""KashmiriPandit7"",""name"":""Kashmiri Pandit कश्मीरी पण्डित"",""id"":1158368590556323800,""id_str"":""1158368590556323846"",""indices"":[3,19]}]",[],false,false,low,en,1599646009778
5f58a92e90b50f3efef7c96e,Wed Sep 09 10:06:49 +0000 2020,1303635968021295104,1303635968021295104,"RT @ThonyLeodones: CANADA is now COVID FREE, I hope PHILIPPINES too.","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",false,null,null,null,null,null,1237582479654924289,1237582479654924289,🍒,keilaaaismeh,null,null,ur future doctor👩‍⚕️💜 Angels in scrubs wt a license to heal,none,false,false,35,111,0,2673,1278,Wed Mar 11 03:34:00 +0000 2020,null,null,false,null,false,false,F5F8FA,false,false,false,1DA1F2,C0DEED,DDEEF6,333333,true,http://pbs.twimg.com/profile_images/1301235315344961537/KfM3ZpZ-_normal.jpg,https://pbs.twimg.com/profile_images/1301235315344961537/KfM3ZpZ-_normal.jpg,https://pbs.twimg.com/profile_banners/1237582479654924289/1599073621,true,false,null,null,null,null,null,null,null,false,,,,,,,0,0,0,0,[],[],"[{""screen_name"":""ThonyLeodones"",""name"":""Anthony Leodones"",""id"":1043716857033711600,""id_str"":""1043716857033711616"",""indices"":[3,17]}]",[],false,false,low,en,1599646009818
5f58a92e90b50f3efef7c970,Wed Sep 09 10:06:49 +0000 2020,1303635968063283203,1303635968063283203,"RT @ThonyLeodones: CANADA is now COVID FREE, I hope PHILIPPINES too.","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",false,null,null,null,null,null,1020885050865274880,1020885050865274880,𝙗𝙖𝙗𝙮,denise_maeee,"Cebu City, Central Visayas",https://curiouscat.me/dendendenisee,🤪 -› kita ka ana? ako sd,none,false,false,348,291,0,17876,8715,Sun Jul 22 04:15:38 +0000 2018,null,null,false,null,false,false,F5F8FA,false,false,false,1DA1F2,C0DEED,DDEEF6,333333,true,http://pbs.twimg.com/profile_images/1302281723296641024/rDRls670_normal.jpg,https://pbs.twimg.com/profile_images/1302281723296641024/rDRls670_normal.jpg,https://pbs.twimg.com/profile_banners/1020885050865274880/1599301328,true,false,null,null,null,null,null,null,null,false,,,,,,,0,0,0,0,[],[],"[{""screen_name"":""ThonyLeodones"",""name"":""Anthony Leodones"",""id"":1043716857033711600,""id_str"":""1043716857033711616"",""indices"":[3,17]}]",[],false,false,low,en,1599646009828
5f58a92e90b50f3efef7c972,Wed Sep 09 10:06:49 +0000 2020,1303635968080007171,1303635968080007171,"RT @arnabofficial7: 1000 of Shiv Sena worker on Airport.

CORONA is a joke for Uddhav Thackeray government...

 #DeathOfDemocracy https://t…","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",false,null,null,null,null,null,1262728194735538178,1262728194735538178,David Yadav,davidydv1,null,null,tu 13 dekh,none,false,false,6,19,0,150,39,Tue May 19 12:54:15 +0000 2020,null,null,false,null,false,false,F5F8FA,false,false,false,1DA1F2,C0DEED,DDEEF6,333333,true,http://pbs.twimg.com/profile_images/1273466772792868866/ykN0CMoZ_normal.jpg,https://pbs.twimg.com/profile_images/1273466772792868866/ykN0CMoZ_normal.jpg,,true,false,null,null,null,null,null,null,null,false,,,,,,,0,0,0,0,"[{""text"":""DeathOfDemocracy"",""indices"":[112,129]}]",[],"[{""screen_name"":""arnabofficial7"",""name"":""Arnab Goswami"",""id"":1064407129568636900,""id_str"":""1064407129568636928"",""indices"":[3,18]}]",[],false,false,low,en,1599646009832
5f58a92e90b50f3efef7c974,Wed Sep 09 10:06:49 +0000 2020,1303635968088399872,1303635968088399872,"RT @KanganaTeam: There is no illegal construction in my house, also government has banned any demolitions in Covid till September 30, Bully…","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",false,null,null,null,null,null,2656325599,2656325599,Rajat gupta,rajatrauniyar00,"Ramnagar, India",null,Trader & Investor,none,false,false,17,93,0,3770,318,Fri Jul 18 09:09:18 +0000 2014,null,null,false,null,false,false,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,false,ABB8C2,000000,000000,000000,false,http://pbs.twimg.com/profile_images/1302599368705359872/fARIqcQD_normal.jpg,https://pbs.twimg.com/profile_images/1302599368705359872/fARIqcQD_normal.jpg,https://pbs.twimg.com/profile_banners/2656325599/1547914009,false,false,null,null,null,null,null,null,null,false,,,,,,,0,0,0,0,[],[],"[{""screen_name"":""KanganaTeam"",""name"":""Kangana Ranaut"",""id"":3946905252,""id_str"":""3946905252"",""indices"":[3,15]}]",[],false,false,low,en,1599646009834
5f58a92e90b50f3efef7c976,Wed Sep 09 10:06:49 +0000 2020,1303635967992123393,1303635967992123393,"RT @VonnieMK_: We as the youth, are so thankful for this training and we have indeed learnt our role in the fight against covid-19. @g_biru…","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",false,null,null,null,null,null,1302855707851714560,1302855707851714560,syombuapascalina3@gmail.com,syombuapascali1,null,null,A very humbled and caring girl,none,false,false,24,47,0,200,223,Mon Sep 07 06:26:52 +0000 2020,null,null,false,null,false,false,F5F8FA,false,false,false,1DA1F2,C0DEED,DDEEF6,333333,true,http://pbs.twimg.com/profile_images/1302856223281360897/PceyQKGn_normal.jpg,https://pbs.twimg.com/profile_images/1302856223281360897/PceyQKGn_normal.jpg,,true,false,null,null,null,null,null,null,null,true,,,,,,,0,0,0,0,[],[],"[{""screen_name"":""VonnieMK_"",""name"":""Vonnie"",""id"":1299242214321778700,""id_str"":""1299242214321778688"",""indices"":[3,13]}]",[],false,false,low,en,1599646009811
5f58a92e90b50f3efef7c978,Wed Sep 09 10:06:49 +0000 2020,1303635968155512833,1303635968155512833,"Slack's quarterly billing growth slows due to Covid-19 concessions - https://t.co/RNQUsjPMcs","<a href=""https://community.office365cloudsupport.com/"" rel=""nofollow"">Share_Twitter_Office365</a>",false,null,null,null,null,null,1085696078249369600,1085696078249369600,Build The Trump Wall,build_trumpwall,"New York, USA",http://wefundthewallnyc.com,null,none,false,false,13,123,1,44,20420,Thu Jan 17 00:31:31 +0000 2019,null,null,false,null,false,false,F5F8FA,false,false,false,1DA1F2,C0DEED,DDEEF6,333333,true,http://pbs.twimg.com/profile_images/1087498159608217600/c_5wYt1F_normal.jpg,https://pbs.twimg.com/profile_images/1087498159608217600/c_5wYt1F_normal.jpg,https://pbs.twimg.com/profile_banners/1085696078249369600/1548114656,true,false,null,null,null,null,null,null,null,false,,,,,,,0,0,0,0,[],"[{""url"":""https://t.co/RNQUsjPMcs"",""expanded_url"":""http://community.office365cloudsupport.com/uncategorized/slacks-quarterly-billing-growth-slows-due-to-covid-19-concessions"",""display_url"":""community.office365cloudsupport.com/uncategorized/…"",""indices"":[69,92]}]",[],[],false,false,low,en,1599646009850
5f58a92e90b50f3efef7c97a,Wed Sep 09 10:06:49 +0000 2020,1303635968310890496,1303635968310890496,#JeremyVine Just would like to comment about Tesla cars . The top of the range are about £150k but we have a Tesla… https://t.co/BYydUryCyd,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",true,null,null,null,null,null,108372275,108372275,carol taylor,cak2510,South East,null,null,none,false,false,13,35,0,1,19,Mon Jan 25 18:52:42 +0000 2010,null,null,true,null,false,false,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,false,1DA1F2,C0DEED,DDEEF6,333333,true,http://pbs.twimg.com/profile_images/1874237847/image_normal.jpg,https://pbs.twimg.com/profile_images/1874237847/image_normal.jpg,,true,false,null,null,null,null,null,,null,false,#JeremyVine Just would like to comment about Tesla cars . The top of the range are about £150k but we have a Tesla model 3 and with the government subsidy we paid £39k . We love it we charge at home and as only the negative points are mentioned,"[0,244]","[{""text"":""JeremyVine"",""indices"":[0,11]}]",[],[],[],0,0,0,0,"[{""text"":""JeremyVine"",""indices"":[0,11]}]","[{""url"":""https://t.co/BYydUryCyd"",""expanded_url"":""https://twitter.com/i/web/status/1303635968310890496"",""display_url"":""twitter.com/i/web/status/1…"",""indices"":[116,139]}]",[],[],false,false,low,en,1599646009887
5f58a92e90b50f3efef7c97c,Wed Sep 09 10:06:49 +0000 2020,1303635968520486912,1303635968520486912,RT @jakeperry97: Corona when it sees a large gathering but then realises it’s for work or school so doesn’t count https://t.co/HffYa50V0e,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",false,null,null,null,null,null,2354544319,2354544319,Alex Stoddard,AStoddard1,null,null,Why so serious?,none,false,false,384,674,3,3643,25389,Fri Feb 21 09:35:08 +0000 2014,null,null,false,null,false,false,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,false,1DA1F2,C0DEED,DDEEF6,333333,true,http://pbs.twimg.com/profile_images/944500121064083457/OiWm8Kqy_normal.jpg,https://pbs.twimg.com/profile_images/944500121064083457/OiWm8Kqy_normal.jpg,https://pbs.twimg.com/profile_banners/2354544319/1485471891,true,false,null,null,null,null,null,null,null,false,,,,,,,0,0,0,0,[],[],"[{""screen_name"":""jakeperry97"",""name"":""Jake"",""id"":3554202316,""id_str"":""3554202316"",""indices"":[3,15]}]",[],false,false,low,en,1599646009937
5f58a93190b50f3efef7c97e,Wed Sep 09 10:06:49 +0000 2020,1303635968642093056,1303635968642093056,"RT @ssuman_raaj24: No illegal construction and also government has banned any demolitions in Covid till September 30, But BMC Not following…","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",false,null,null,null,null,null,1283772482780925952,1283772482780925952,LORD SHIVA🙏 plz GIVE JUSTIC TO SUPERSTAR SUSHANT,GiveShiva,null,null,"WE WANT JUSTICE FOR OUR SUPERSTAR
#SUSHANTSINGHRAJPOOT

I Request TO EVERYONE PLZ STAND FR SUSHNAT & FIGHT till the end. 
HAR HAR MAHADEV🙏",none,false,false,158,42,0,9692,21658,Thu Jul 16 14:37:03 +0000 2020,null,null,false,null,false,false,F5F8FA,false,false,false,1DA1F2,C0DEED,DDEEF6,333333,true,http://pbs.twimg.com/profile_images/1296468682676113408/R9L3Mdvy_normal.jpg,https://pbs.twimg.com/profile_images/1296468682676113408/R9L3Mdvy_normal.jpg,https://pbs.twimg.com/profile_banners/1283772482780925952/1597518578,true,false,null,null,null,null,null,null,null,false,,,,,,,0,0,0,0,[],[],"[{""screen_name"":""ssuman_raaj24"",""name"":""Hindu Ssuman Raaj 🇮🇳"",""id"":1381866428,""id_str"":""1381866428"",""indices"":[3,17]}]",[],false,false,low,en,1599646009966
5f58a93290b50f3efef7c980,Wed Sep 09 10:06:49 +0000 2020,1303635968633630720,1303635968633630720,"RT @girishs2: Rana Ayyub was all smiles after Amit Shah was down with Covid
Now down with Covid herself https://t.co/NOwYZbxtzJ","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",false,null,null,null,null,null,281309797,281309797,गिरीश जोइस,Joisgirish,Bengaluru (Bangalore),null,"माँ भारती, above myself and everything else!",none,false,false,1770,2485,60,117908,134538,Wed Apr 13 01:46:58 +0000 2011,null,null,true,null,false,false,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,false,0084B4,C0DEED,DDEEF6,333333,true,http://pbs.twimg.com/profile_images/378800000467473389/8c959170ad9a0ac3efdb0435d209e072_normal.jpeg,https://pbs.twimg.com/profile_images/378800000467473389/8c959170ad9a0ac3efdb0435d209e072_normal.jpeg,https://pbs.twimg.com/profile_banners/281309797/1593800602,false,false,null,null,null,null,null,null,null,false,,,,,,,0,0,0,0,[],[],"[{""screen_name"":""girishs2"",""name"":""Girish (Headhunter)"",""id"":358293294,""id_str"":""358293294"",""indices"":[3,12]}]",[],false,false,low,en,1599646009964
5f58a93290b50f3efef7c982,Wed Sep 09 10:06:50 +0000 2020,1303635968944205825,1303635968944205825,"RT @redpillednow123: CAN'T MAKE IT UP! Obviously this is this THUG Gov last term and doesn't care. VOTE RED!
Corrupt Oregon Democrat Govern…","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",false,null,null,null,null,null,862716927696916481,862716927696916481,Scotty McGuire,McguireScotty,America ,null,"MAGA🇺🇸TrumpTrain 
Artist, I read the news & pass it along. History of Television Production. Student of Biblical Prophecy. Anti-Communist 🇺🇸   Independent",none,false,false,47719,45766,55,116129,309154,Thu May 11 17:11:58 +0000 2017,null,null,false,null,false,false,F5F8FA,false,false,false,1DA1F2,C0DEED,DDEEF6,333333,true,http://pbs.twimg.com/profile_images/937216544345608192/kIzTkHEh_normal.jpg,https://pbs.twimg.com/profile_images/937216544345608192/kIzTkHEh_normal.jpg,https://pbs.twimg.com/profile_banners/862716927696916481/1512287229,true,false,null,null,null,null,null,null,null,false,,,,,,,0,0,0,0,[],[],"[{""screen_name"":""redpillednow123"",""name"":""Redpiller 4 Trump ❤🇺🇲🌟✝️🔥📣🚂🍄 🍄"",""id"":1280618068998336500,""id_str"":""1280618068998336514"",""indices"":[3,19]}]",[],false,false,low,en,1599646010038
5f58a93290b50f3efef7c984,Wed Sep 09 10:06:50 +0000 2020,1303635968830902273,1303635968830902273,"every person i’ve seen refusing to wear a mask or not wearing it properly is def over 45, even saw one creepy wee p… https://t.co/CmJHFZ9GHm","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",true,null,null,null,null,null,1034423346,1034423346,olivia,_oliviabeth,null,null,insta @oliviabethmurray,none,false,false,430,396,1,8755,6911,Tue Dec 25 09:37:21 +0000 2012,null,null,true,null,false,false,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,true,0084B4,FFFFFF,DDEEF6,333333,true,http://pbs.twimg.com/profile_images/1261296215540539393/kkba80Mg_normal.jpg,https://pbs.twimg.com/profile_images/1261296215540539393/kkba80Mg_normal.jpg,https://pbs.twimg.com/profile_banners/1034423346/1523308462,false,false,null,null,null,null,null,null,null,true,"every person i’ve seen refusing to wear a mask or not wearing it properly is def over 45, even saw one creepy wee pensioner lift her mask to COUGH!! young people are not the whole problem","[0,187]",[],[],[],[],0,0,0,0,[],"[{""url"":""https://t.co/CmJHFZ9GHm"",""expanded_url"":""https://twitter.com/i/web/status/1303635968830902273"",""display_url"":""twitter.com/i/web/status/1…"",""indices"":[117,140]}]",[],[],false,false,low,en,1599646010011
